Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,1334715.12,0.00,1323981.71,1 B,4 B,5 B,(11 B),4 B
12M 2021,0.00,2614853.28,0.00,2612954.29,2 B,3 B,5 B,(6 B),14 B
12M 2022,0.00,3213319.46,0.00,3212898.82,1 B,2 B,,(4 B),15 B
12M 2023,0.00,9.73,0.00,9.66,0 B,0 B,1 B,(7 B),22 B
12M 2024,1.85,27.08,2.00,25.00,2 B,1 B,3 B,(8 B),64 B
