Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,20 B,(9 B),11 B,1040428.99
12M 2021,(1 B),(2 B),(3 B),-298526.21
12M 2022,3 B,(5 B),(2 B),-198961.28
12M 2023,0 B,(1 B),(1 B),-0.17
12M 2024,(55 B),(22 B),(76 B),-12.27
