Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,38.26,,1.06
12M 2021,92.61,,43.54,,3.94,,,,17.28,,2.05,,9.22,,2.57
12M 2022,89.48,,47.05,,4.08,,,,7.03,,1.47,,4.25,,2.19
12M 2023,151.34,,55.65,,2.41,,,,,,0.83,,1.99,,5.35
12M 2024,89.71,,13.31,,4.07,3.03,,,2.39,1.43,0.74,0.48,1.34,1.34,13.44
