Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,8.4,4.45,0.87,2.08,0.0,0.0,0.77,0.42,1.07
12M 2022,7.99,3.84,0.68,1.86,0.0,0.0,0.36,0.36,0.86
12M 2023,2.8,1.5,0.72,2.31,0.0,0.0,0.28,0.31,1.31
12M 2024,4.85,1.9,0.29,2.02,0.0,0.0,0.19,0.14,1.01
