Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.3,0.8,0.39,2.49,0.0,0.0,0.19,0.16,1.49
12M 2020,1.89,1.31,0.0,1.9,0.0,0.0,-0.41,0.0,0.9
12M 2021,2.02,1.34,0.0,1.82,0.0,0.0,-0.43,0.0,0.82
12M 2022,2.04,1.44,0.0,1.84,0.0,0.0,-0.46,0.0,0.84
12M 2023,1.89,1.26,0.0,1.98,0.0,0.0,-0.29,0.0,0.98
12M 2024,1.88,1.24,0.0,1.99,0.0,0.0,-0.16,0.0,0.99
