Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2016,,,,,,,,,,,,,,,0.0
12M 2017,,,,,,,,,4.6,4.5,0.27,0.23,,,0.0
12M 2018,,,,,,,,,4.18,4.13,0.25,0.23,,,0.0
12M 2019,,,,,,,,,3.56,3.47,0.24,0.24,,,0.0
12M 2020,,,,,,,,,2.72,2.76,0.21,0.24,,,0.0
12M 2021,,,,,,,,,2.09,2.03,0.21,0.22,,,0.0
12M 2022,,,,,,,,,1.99,2.04,0.21,0.21,,,0.0
12M 2023,,,,,,,,,2.78,2.84,0.23,0.21,,,0.0
12M 2024,,,,,,,,,3.3,3.42,0.21,0.21,,,0.0
