Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,(12 B),(10 B),(22 B),-16.48
12M 2017,(392 B),(21 B),(414 B),-261.30
12M 2018,44 B,(23 B),22 B,12.29
12M 2019,21 B,(8 B),13 B,7.05
12M 2020,434 B,(2 B),432 B,242.58
12M 2021,253 B,(4 B),249 B,139.65
12M 2022,(100 B),(9 B),(109 B),-40.86
12M 2023,(430 B),(2 B),(431 B),-161.25
12M 2024,(80 B),(8 B),(88 B),-33.00
