Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,136942.62,0.00,136942.62,67 B,125 B,193 B,190 B,(42 B)
12M 2018,0.65,132.96,0.65,132.96,126 B,181 B,307 B,306 B,(109 B)
12M 2019,0.63,140.96,0.63,140.96,142 B,145 B,287 B,286 B,(125 B)
12M 2020,0.56,144.82,0.56,144.82,131 B,153 B,284 B,283 B,(118 B)
12M 2021,3.15,157.88,3.15,157.88,144 B,402 B,546 B,545 B,(109 B)
12M 2022,1.12,172.22,1.12,172.22,205 B,689 B,894 B,867 B,(146 B)
12M 2023,0.62,141.75,0.62,141.75,242 B,697 B,939 B,797 B,(103 B)
12M 2024,0.52,158.40,0.52,158.40,358 B,"1,040 B","1,398 B","1,374 B",(294 B)
