Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,-18.34,,0.9
12M 2022,43.53,56.93,77.41,23.05,8.39,,6.41,,2.95,,1.19,,-9.38,,0.75
12M 2023,41.17,51.02,63.52,28.67,8.87,9.83,7.15,6.33,2.76,2.73,0.79,0.63,1.29,1.29,4.95
12M 2024,58.36,62.42,55.7,65.08,6.25,5.9,5.85,5.41,1.96,1.92,0.61,0.6,2.29,2.29,2.5
