Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,1456757.91,0.00,1456484.98,351 B,170 B,521 B,361 B,(27 B)
12M 2018,2.46,406.32,2.46,406.29,62 B,221 B,283 B,190 B,487 B
12M 2019,1.89,444.32,1.90,442.61,108 B,388 B,496 B,348 B,377 B
12M 2020,1.30,448.79,1.31,445.47,116 B,184 B,300 B,83 B,318 B
12M 2021,1.31,487.66,1.32,485.43,133 B,131 B,264 B,(159 B),493 B
12M 2022,1.06,514.16,1.06,513.07,144 B,82 B,226 B,37 B,385 B
12M 2023,1.00,558.32,1.01,556.51,,104 B,218 B,49 B,479 B
12M 2024,1.07,605.19,1.08,604.01,85 B,100 B,185 B,(58 B),586 B
