Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,91614034.91,0.00,91614034.91,4 B,168 B,172 B,168 B,(6 B)
12M 2018,0.00,127.25,0.00,127.25,12 B,156 B,168 B,162 B,(14 B)
12M 2019,7.21,119.26,7.21,119.26,11 B,179 B,190 B,175 B,29 B
12M 2020,0.45,114.93,0.45,114.93,3 B,195 B,199 B,191 B,5 B
12M 2021,0.48,109.99,0.48,109.99,4 B,211 B,214 B,196 B,3 B
12M 2022,0.47,111.49,0.47,111.49,2 B,223 B,225 B,204 B,6 B
12M 2023,0.46,107.55,0.46,107.55,5 B,225 B,230 B,215 B,(9 B)
12M 2024,0.48,92.80,0.48,92.80,194 B,40 B,235 B,114 B,(84 B)
