Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,4438.52,0.00,4438.52,0 B,110 B,110 B,110 B,18 B
12M 2020,0.00,17.11,0.00,17.11,,8 B,8 B,6 B,(98 B)
12M 2021,0.00,18.00,0.00,18.00,,11 B,11 B,10 B,(97 B)
12M 2022,0.00,19.89,0.00,19.89,,9 B,9 B,9 B,(88 B)
12M 2023,1.40,35.83,1.40,35.83,0 B,14 B,14 B,13 B,62 B
12M 2024,0.39,35.85,0.39,35.85,0 B,22 B,22 B,21 B,65 B
