Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.21,0.26,1.3,3.01,0.0,0.0,1.14,0.43,1.97
12M 2020,0.63,0.1,2.8,5.38,0.0,0.0,2.5,0.52,4.37
12M 2021,0.67,0.1,2.47,4.86,0.0,0.0,2.43,0.51,3.84
12M 2022,8.01,2.48,0.32,1.42,0.0,0.0,0.27,0.23,0.42
12M 2023,6.74,1.78,0.13,1.32,0.0,0.0,0.12,0.1,0.32
12M 2024,5.94,1.64,0.12,1.32,0.0,0.0,0.1,0.09,0.32
