Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,2.56,2.43,1.18,3.32,0.0,0.0,-0.25,0.36,2.32
12M 2022,2.48,2.36,1.25,3.13,0.0,0.0,0.67,0.4,2.13
12M 2023,0.67,0.57,0.69,2.33,0.0,0.0,0.67,0.3,1.33
