Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,-4.35,,0.34
12M 2021,6.88,16.43,109.66,-86.35,53.03,,22.22,,6.06,,1.93,,-6.15,,0.47
12M 2022,3.66,13.46,114.03,-96.92,99.69,,27.13,,6.36,,1.62,,-5.22,,0.42
12M 2023,5.2,19.09,124.73,-100.44,70.19,112.27,19.12,25.3,6.01,12.84,1.14,1.98,-11.06,-11.06,0.78
12M 2024,4.46,40.32,163.91,-119.13,81.76,123.55,9.05,7.15,6.87,7.02,0.88,0.83,-88.58,-88.58,0.98
