Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.73,0.73,1.39,3.06,0.0,0.0,1.31,0.46,2.06
12M 2020,0.77,0.77,1.72,3.73,0.0,0.0,1.55,0.46,2.73
12M 2021,1.33,1.33,0.62,2.58,0.0,0.0,-0.11,0.24,1.58
12M 2022,1.62,1.62,0.11,2.19,0.0,0.0,-0.37,0.05,1.19
12M 2023,1.47,1.47,0.05,1.9,0.0,0.0,-0.13,0.03,0.9
12M 2024,1.35,1.35,0.04,2.08,0.0,0.0,-0.21,0.02,1.08
