Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,9.11,,1.99
12M 2021,36.13,3.41,33.96,5.58,10.1,,107.16,,5.85,,2.21,,14.71,,1.59
12M 2022,30.79,3.0,28.74,5.05,11.86,,121.6,,5.45,,2.33,,19.07,,1.45
12M 2023,34.31,4.0,43.43,-5.12,10.64,19.99,91.24,181.03,4.96,10.14,2.04,3.96,27.81,27.81,1.21
12M 2024,30.77,4.76,37.18,-1.65,11.86,11.39,76.75,57.46,5.63,5.2,1.84,1.42,2.91,2.91,3.72
