Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,19870991.32,0.00,19870991.32,3 B,6 B,9 B,(8 B),41 B
12M 2021,0.00,20609242.75,0.00,20609242.75,2 B,6 B,8 B,(6 B),26 B
12M 2022,0.00,16715912.55,0.00,16715912.55,2 B,4 B,6 B,(19 B),22 B
12M 2023,0.00,576104.03,0.00,576104.03,2 B,3 B,5 B,(13 B),14 B
12M 2024,0.69,142.82,0.69,142.82,10 B,12 B,21 B,(94 B),175 B
