Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,260 B,(127 B),133 B,26.55
12M 2018,369 B,(445 B),(76 B),-15.28
12M 2019,600 B,(322 B),278 B,55.69
12M 2020,296 B,(110 B),186 B,37.20
12M 2021,453 B,(313 B),140 B,27.95
12M 2022,445 B,(307 B),138 B,27.68
12M 2023,536 B,(636 B),(100 B),-19.95
12M 2024,602 B,(682 B),(79 B),-15.88
