Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,97.33,0.00,97.33,59 B,110 B,169 B,154 B,11 B
12M 2018,38.65,230.90,38.65,230.90,428 B,638 B,"1,065 B",932 B,26 B
12M 2019,24.63,269.00,24.63,269.00,539 B,565 B,"1,104 B",863 B,(3 B)
12M 2020,26.14,267.78,26.14,267.78,564 B,285 B,849 B,815 B,(164 B)
12M 2021,34.90,287.96,34.90,287.96,646 B,251 B,898 B,766 B,(192 B)
12M 2022,25.80,308.13,25.80,308.13,651 B,198 B,849 B,759 B,(157 B)
12M 2023,18.76,393.15,18.76,393.15,617 B,395 B,"1,011 B",938 B,(88 B)
12M 2024,16.57,401.29,16.57,401.29,328 B,833 B,"1,161 B","1,085 B",216 B
