Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,2087886.95,0.00,2087886.95,"1,570 B",82 B,"1,652 B","1,606 B",281 B
12M 2018,0.00,2918484.38,0.00,2918484.38,"2,078 B",50 B,"2,128 B","2,059 B",128 B
12M 2019,0.00,3198704.06,0.00,3198704.06,"2,232 B",88 B,"2,320 B","2,256 B",254 B
12M 2020,0.66,388.35,0.66,388.35,"2,144 B",55 B,"2,199 B","2,153 B",523 B
12M 2021,1.08,447.02,1.08,447.02,"2,278 B",42 B,"2,321 B","2,281 B",569 B
12M 2022,0.76,538.61,0.76,538.61,"2,715 B",71 B,"2,786 B","2,627 B",599 B
12M 2023,0.49,533.61,0.49,533.61,"2,860 B",96 B,"2,956 B","2,778 B",558 B
