Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,2.22,2.15,0.39,1.86,0.0,0.0,-0.06,0.21,0.77
12M 2022,2.04,1.99,0.29,1.94,0.0,0.0,-0.53,0.15,0.84
12M 2023,1.82,1.78,0.22,1.62,0.0,0.0,-0.36,0.14,0.52
12M 2024,2.54,2.46,0.5,2.0,0.0,0.0,-0.01,0.25,0.88
