Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2021,0.9,0.68,0.07,1.59,0.0,0.0,0.07,0.04,0.59
12M 2022,1.22,1.06,0.49,2.35,0.0,0.0,0.46,0.21,1.35
12M 2023,1.06,0.9,0.45,2.57,0.0,0.0,0.42,0.18,1.57
12M 2024,0.82,0.7,0.69,2.84,0.0,0.0,0.65,0.24,1.84
