Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,0.91,0.38,1.06,12.11,0.0,0.0,0.74,0.09,11.11
12M 2021,1.25,0.51,0.14,3.03,0.0,0.0,0.03,0.04,2.03
12M 2022,2.27,1.57,0.05,1.59,0.0,0.0,0.04,0.0,0.59
12M 2023,5.99,3.65,0.01,1.1,0.0,0.0,-0.21,0.0,0.1
12M 2024,5.3,2.63,0.03,1.09,0.0,0.0,-0.06,0.02,0.09
