Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,(531 B),(28 B),(559 B),-2794931.24
12M 2017,(69 B),(144 B),(213 B),-13.89
12M 2018,(194 B),27 B,(168 B),-10.91
12M 2019,(193 B),(4 B),(196 B),-12.77
