Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2016,2.7,2.69,1.18,4.41,0.0,0.0,1.16,0.27,3.39
12M 2017,2.05,2.05,1.25,3.23,0.0,0.0,1.24,0.39,2.22
12M 2018,1.7,1.7,2.77,4.27,0.0,0.0,2.76,0.65,3.25
12M 2019,1.36,1.36,4.26,7.96,0.0,0.0,4.24,0.54,6.94
