Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,1 B,(1 B),(0 B),-22519.36
12M 2020,0 B,(1 B),(1 B),-49471.81
12M 2021,(5 B),(4 B),(9 B),-675797.40
12M 2022,(18 B),(2 B),(20 B),-13.85
12M 2023,(61 B),(4 B),(65 B),-37.07
12M 2024,(93 B),(2 B),(95 B),-53.88
