Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,1.45,1.11,0.37,4.38,0.0,0.0,0.08,0.09,3.38
12M 2020,1.46,1.08,0.21,4.29,0.0,0.0,0.12,0.05,3.29
12M 2021,1.34,0.94,0.26,4.91,0.0,0.0,0.23,0.05,3.91
12M 2022,1.28,0.86,0.4,5.07,0.0,0.0,0.36,0.08,4.07
12M 2023,1.37,0.9,0.33,3.9,0.0,0.0,0.31,0.09,2.9
12M 2024,1.33,0.92,0.63,4.05,0.0,0.0,0.61,0.16,3.05
