Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,11.56,,1.45
12M 2020,61.85,28.1,69.67,20.28,5.9,,12.99,,402.59,,3.39,,11.41,,1.46
12M 2021,49.2,29.45,69.22,9.43,7.42,,12.4,,439.03,,3.71,,13.0,,1.34
12M 2022,50.41,37.96,82.75,5.62,7.24,12.67,9.61,16.24,439.12,855.01,3.29,5.77,13.73,13.73,1.28
12M 2023,55.71,44.98,88.15,12.54,6.55,5.77,8.11,7.72,425.01,392.01,3.01,2.75,10.4,10.4,1.37
12M 2024,57.77,44.27,82.9,19.14,6.32,5.72,8.24,7.79,408.58,363.82,2.91,2.66,10.83,10.83,1.33
