Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2016,201 B,(35 B),166 B,135.23
12M 2017,(112 B),(117 B),(230 B),-187.79
12M 2018,143 B,(43 B),101 B,82.22
12M 2019,57 B,(58 B),(1 B),-1.10
12M 2020,131 B,(140 B),(9 B),-6.96
12M 2021,(154 B),(90 B),(244 B),-199.33
12M 2022,(51 B),(24 B),(74 B),-60.84
12M 2023,376 B,(23 B),353 B,288.51
