Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2016,0.46,724.03,0.46,723.87,,,,(285 B),545 B
12M 2017,0.44,721.71,0.44,721.65,,,,(33 B),438 B
12M 2018,0.32,797.52,0.32,796.63,,,,(126 B),483 B
12M 2019,0.33,787.91,0.33,785.58,39 B,,39 B,(74 B),438 B
12M 2020,0.30,771.43,0.30,768.50,56 B,,56 B,(43 B),304 B
12M 2021,0.31,781.99,0.31,780.15,260 B,,260 B,199 B,206 B
12M 2022,0.24,891.67,0.24,890.70,339 B,,339 B,299 B,323 B
12M 2023,0.47,962.03,0.47,960.96,32 B,,32 B,(39 B),550 B
