Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,22 B,(25 B),(3 B),-1.46
12M 2018,35 B,(60 B),(24 B),-7.17
12M 2019,3 B,(14 B),(11 B),-3.37
12M 2020,60 B,(10 B),50 B,14.73
12M 2021,233 B,(13 B),220 B,64.93
12M 2022,(101 B),(61 B),(161 B),-47.58
12M 2023,21 B,(61 B),(40 B),-11.78
12M 2024,47 B,(53 B),(6 B),-1.70
