Period,Total Pendapatan,Total Beban Pokok Penjualan,Laba Kotor,Total Beban Usaha,Beban Umum Dan Administrasi,Total Beban Usaha,Laba Usaha,Penghasilan/Beban Lain-Lain,Pendapatan Keuangan,Beban Keuangan,Others,Total Penghasilan/Beban Lain-Lain,Laba Sebelum Pajak,Beban Pajak Penghasilan,Laba Bersih Tahun Berjalan,Pendapatan Komprehensif Lain,Jumlah Laba Komprehensif,Laba Bersih Yang Dapat Diatribusikan Kepada,Pemilik Entitas Induk,Kepentingan Non-Pegendali,Total Laba Bersih Yang Dapat Diatribusikan Kepada,Laba Komprehensif Yang Dapat Diatribusikan Kepada,Pemilik Entitas Induk,Kepentingan Non-Pegendali,Total Laba Komprehensif Yang Dapat Diatribusikan Kepada
12M 2017,177595506808.000000,-129518914444.000000,48076592364.000000,-21671338299.000000,-21671338299.000000,-21671338299.000000,26405254065.000000,615128797.000000,93249915.000000,,521878882.000000,615128797.000000,27020382862.000000,-6752320470.000000,20268062392.000000,-372726493.000000,19895335899.000000,20268062393.000000,20198647744.000000,69414649.000000,20268062393.000000,19895335900.000000,19829880760.000000,65455140.000000,19895335900.000000
12M 2018,204794915533.000000,-138013623610.000000,66781291923.000000,-44572396564.000000,-44572396564.000000,-44572396564.000000,22208895359.000000,918382600.000000,83134020.000000,,835248580.000000,918382600.000000,23127277959.000000,-5826405015.000000,17300872944.000000,500071977.000000,17800944921.000000,17300872944.000000,17205025279.000000,95847665.000000,17300872944.000000,17800944921.000000,17704680294.000000,96264627.000000,17800944921.000000
12M 2019,174217485575.0,-129669804353.0,44547681222.0,-37933504087.0,-37933504087.0,-37933504087.0,6614177135.0,-433951072.0,63405296.0,-866980878.0,369624510.0,-433951072.0,6180226063.0,-3996803303.0,2183422760.0,120543034.0,2303965794.0,2183422760.0,2396700806.0,-213278046.0,2183422760.0,2303965794.0,2514837129.0,-210871335.0,2303965794.0
12M 2020,260590702914.0,-167954128119.0,92636574795.0,-43163907072.0,-43163907072.0,-43163907072.0,49472667723.0,421239862.0,199053969.0,-357994403.0,580180296.0,421239862.0,49893907585.0,-11801112893.0,38092794692.0,88155076.0,38180949768.0,38092794692.0,38169751561.0,-76956869.0,38092794692.0,38180949768.0,38256177859.0,-75228091.0,38180949768.0
12M 2021,599963836758.000000,-420863176708.000000,179100660050.000000,-84087448275.000000,-84087448275.000000,-84087448275.000000,95013211775.000000,5679785842.000000,1285480202.000000,,4394305640.000000,5679785842.000000,100692997617.000000,-25196757979.000000,75496239638.000000,-13668636.000000,75482571002.000000,75496239638.000000,75433538862.000000,62700776.000000,75496239638.000000,75482571002.000000,75419708022.000000,62862980.000000,75482571002.000000
12M 2022,261933013826.0,-165666355078.0,96266658748.0,-72308953293.0,-72308953293.0,-72308953293.0,23957705455.0,3919829576.0,2685767679.0,-4980302.0,1239042199.0,3919829576.0,27877535031.0,-6331192702.0,21546342329.0,1413128038.0,22959470367.0,21546342329.0,21589056748.0,-42714419.0,21546342329.0,22959470367.0,22998988040.0,-39517673.0,22959470367.0
12M 2023,265336921768.000000,-190100526434.000000,75236395334.000000,-78894492614.000000,-78894492614.000000,-78894492614.000000,-3658097280.000000,1259744040.000000,2065067623.000000,,-805323583.000000,1259744040.000000,-2398353240.000000,-373486405.000000,-2771839645.000000,1218569890.000000,-1553269755.000000,-2771839645.000000,-2746501696.000000,-25337949.000000,-2771839645.000000,-1553269755.000000,-1527802519.000000,-25467236.000000,-1553269755.000000
12M 2024,299357331241.000000,-225153470719.000000,74203860522.000000,-94560892859.000000,-94560892859.000000,-94560892859.000000,-20357032337.000000,1054517727.000000,,,1054517727.000000,1054517727.000000,-19302514610.000000,872370827.000000,-18430143783.000000,-290170977.000000,-18720314760.000000,-18430143783.000000,-18407912054.000000,-22231729.000000,-18430143783.000000,-18720314760.000000,-18710200593.000000,-10114167.000000,-18720314760.000000
