Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,(1 B),,(1 B),-631934.85
12M 2021,6 B,(1 B),5 B,4708358.58
12M 2022,(37 B),(5 B),(42 B),-17.31
12M 2023,(101 B),(27 B),(128 B),-53.51
12M 2024,(61 B),(62 B),(123 B),-51.08
