Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.71,0.76,0.0,2.4,0.0,0.0,-0.18,0.0,1.4
12M 2021,1.26,0.81,0.0,4.14,0.0,0.0,-0.06,0.0,3.14
12M 2022,5.56,4.14,0.0,1.21,0.0,0.0,-0.49,0.0,0.21
12M 2023,3.56,2.08,0.38,1.81,0.0,0.0,0.02,0.21,0.81
12M 2024,9.65,3.89,0.0,2.26,0.0,0.0,-0.02,0.0,1.26
