Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2015,6.68,6.68,0.0,6.72,0.0,0.0,-0.02,0.0,8.4
12M 2016,6.55,6.55,0.0,0.6,0.0,0.0,-0.09,0.0,0.02
12M 2017,7.18,7.18,0.0,0.58,0.0,0.0,-0.03,0.0,0.01
12M 2018,1.65,1.65,0.0,0.57,0.0,0.0,-0.02,0.0,0.02
