Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2012,,,,,,,,,,,,,13.56,,1.11
12M 2013,75.82,240.9,71.49,245.23,4.81,,1.52,,6.37,,1.1,,2.74,,1.74
12M 2014,107.45,475.67,67.49,515.63,3.4,3.81,0.77,0.62,4.09,3.62,0.71,0.63,2.28,2.28,1.48
12M 2015,108.02,551.96,75.83,584.15,3.38,3.97,0.66,0.6,3.68,3.75,0.56,0.54,1.95,1.95,1.51
12M 2016,92.24,552.42,97.18,547.48,3.96,3.5,0.66,0.69,2.7,2.79,0.55,0.55,7.06,7.06,1.12
12M 2017,95.97,579.46,169.12,506.31,3.8,4.92,0.63,0.6,1.74,1.78,0.42,0.43,46.19,46.19,1.01
12M 2018,78.98,540.44,202.34,417.08,4.62,4.8,0.68,0.67,1.85,1.88,0.42,0.42,1006.34,1006.34,1.0
