Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2021,,,,,,,,,,,,,0.9,,2.84
12M 2022,296.19,117.91,15.19,398.91,1.23,,3.1,,0.47,,0.15,,0.39,,2.21
12M 2023,74.38,1.7,,76.08,4.91,,214.71,,1.68,,0.58,,1.47,,2.52
12M 2024,196.18,1.65,10.26,187.57,1.86,1.38,220.68,164.55,2.25,2.32,0.49,0.38,0.59,0.59,4.17
