Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,2748156.62,0.00,2746954.07,58 B,17 B,75 B,73 B,17 B
12M 2021,0.00,3094984.91,0.00,3084944.84,65 B,10 B,75 B,72 B,46 B
12M 2022,0.00,2937156.67,0.00,2930594.61,73 B,2 B,75 B,59 B,54 B
12M 2023,0.00,63.14,0.00,63.08,52 B,37 B,89 B,76 B,71 B
12M 2024,2.71,85.46,2.72,85.42,159 B,28 B,187 B,146 B,157 B
