Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2008,8 B,(5 B),3 B,8.02
12M 2009,(1 B),(1 B),(3 B),-8.46
12M 2010,1 B,(1 B),0 B,0.18
12M 2011,(0 B),(0 B),(0 B),-0.44
12M 2012,(0 B),(0 B),(0 B),-0.86
12M 2013,(3 B),,(3 B),-10.11
12M 2014,(3 B),,(3 B),-9.74
12M 2015,(6 B),,(6 B),-16.29
12M 2016,(3 B),(0 B),(3 B),-9.44
12M 2017,97 B,(6 B),91 B,2.22
12M 2018,(717 B),(8 B),(725 B),-17.70
