Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2020,0.00,1946574.58,0.00,1946574.58,665 B,665 B,"1,330 B",925 B,(291 B)
12M 2021,0.00,109.16,0.00,109.16,628 B,628 B,"1,255 B","1,014 B",(289 B)
12M 2022,3.44,168.38,3.44,168.38,652 B,652 B,"1,303 B",716 B,236 B
12M 2023,2.37,189.88,2.37,189.88,614 B,614 B,"1,229 B",646 B,(76 B)
12M 2024,2.24,242.90,2.24,242.90,557 B,537 B,"1,095 B",608 B,194 B
