Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,-9.32,,0.79
12M 2021,3.95,51.48,72.46,-17.03,92.32,132.34,7.09,5.54,0.96,0.98,0.62,0.62,-10.16,-10.16,0.8
12M 2022,3.47,63.22,61.69,5.0,105.17,55.63,5.77,3.94,1.25,1.28,0.74,0.68,15.33,15.33,1.15
12M 2023,3.62,47.98,60.71,-9.11,100.72,60.17,7.61,8.28,1.39,1.38,0.75,0.74,-52.94,-52.94,0.96
12M 2024,3.9,54.84,72.86,-14.12,93.64,81.09,6.66,5.58,1.4,1.38,0.76,0.76,21.72,21.72,1.12
