Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,562 B,(157 B),405 B,749336.12
12M 2021,808 B,(132 B),676 B,54.41
12M 2022,799 B,(129 B),670 B,51.77
12M 2023,"1,314 B",(399 B),914 B,70.63
12M 2024,"1,140 B",(407 B),733 B,56.62
