Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,4 B,(16 B),(12 B),-13.57
12M 2020,2 B,(31 B),(29 B),-32.51
12M 2021,1 B,(2 B),(1 B),-1.30
12M 2022,1 B,(0 B),0 B,0.48
12M 2023,(0 B),(1 B),(1 B),-0.70
12M 2024,2 B,(0 B),1 B,1.66
