Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.04,0.01,0.63,1.66,0.0,0.0,0.63,0.38,0.66
12M 2020,0.04,0.01,0.35,1.38,0.0,0.0,0.35,0.25,0.38
12M 2021,0.04,0.0,0.37,1.4,0.0,0.0,0.37,0.27,0.4
12M 2022,0.08,0.06,0.39,1.45,0.0,0.0,0.38,0.27,0.45
12M 2023,0.09,0.07,0.4,1.45,0.0,0.0,0.39,0.27,0.45
12M 2024,0.13,0.1,0.4,1.46,0.0,0.0,0.39,0.28,0.46
