Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,286.64,0.00,286.64,"2,470 B","1,981 B","4,451 B","4,376 B","(2,508 B)"
12M 2019,3.23,156.24,3.51,143.88,795 B,"1,884 B","2,679 B","2,595 B",(972 B)
12M 2020,1.87,175.08,2.00,164.16,674 B,"1,864 B","2,538 B","2,457 B",253 B
12M 2021,0.89,188.63,0.94,178.13,750 B,"1,232 B","1,981 B","1,953 B",274 B
12M 2022,0.36,181.32,0.38,170.81,528 B,"1,176 B","1,704 B","1,687 B",446 B
12M 2023,0.28,179.52,0.30,169.01,350 B,559 B,909 B,411 B,"1,626 B"
12M 2024,0.13,173.74,0.13,163.12,298 B,342 B,641 B,611 B,"2,283 B"
