Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,22049630.20,0.00,22049630.20,6 B,2 B,8 B,3 B,6 B
12M 2019,0.00,21716022.10,0.00,21716022.10,17 B,2 B,19 B,15 B,6 B
12M 2020,0.00,21897215.10,0.00,21897215.10,16 B,2 B,17 B,12 B,0 B
12M 2021,0.00,11.69,0.00,11.69,10 B,1 B,12 B,3 B,12 B
12M 2022,1.48,33.85,1.49,33.67,9 B,1 B,10 B,(38 B),76 B
12M 2023,1.42,35.22,1.43,35.08,10 B,1 B,11 B,(11 B),78 B
12M 2024,1.42,35.32,1.42,35.18,9 B,,9 B,(14 B),79 B
