Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2018,5 B,(0 B),5 B,9039545.43
12M 2019,(11 B),(0 B),(11 B),-22274811.71
12M 2020,0 B,(7 B),(7 B),-13791070.10
12M 2021,6 B,(2 B),4 B,2.17
12M 2022,(20 B),(5 B),(26 B),-9.49
12M 2023,(24 B),(3 B),(27 B),-10.01
12M 2024,5 B,(1 B),4 B,1.38
