Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,1.53,,20.53
12M 2020,,,,,,,,,32.69,,1.41,,1.75,,12.24
12M 2021,,,,,,,,,30.17,,1.29,,1.86,,7.01
12M 2022,,68.58,,68.58,,,5.32,5.32,696.97,1496.56,4.0,4.34,2.4,2.4,12.32
12M 2023,0.2,131.51,,131.71,1797.68,1797.68,2.78,2.01,1139.61,1101.03,2.05,1.46,1.61,1.61,49.35
12M 2024,0.08,50.8,,50.88,4553.56,7617.21,7.19,7.2,4820.88,6046.75,5.02,5.02,5.44,5.44,50.27
