Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2018,,,,,,,,,,,,,0.77,,3.84
12M 2019,12.97,227.27,16.18,224.06,28.15,8.39,1.61,1.19,88.46,89.54,0.49,0.43,0.62,0.62,3.68
12M 2020,19.29,225.95,14.74,230.5,18.92,9.45,1.62,1.26,30.96,16.96,0.69,0.66,1.15,1.15,3.15
12M 2021,190.4,2482.27,157.67,2515.0,1.92,4.52,0.15,0.15,1.26,1.33,0.05,0.05,0.07,0.07,3.65
12M 2022,18.01,769.56,30.59,756.98,20.26,6.8,0.47,0.5,6.55,6.97,0.22,0.21,0.31,0.31,4.21
