Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2018,3.84,3.7,0.28,1.34,0.0,0.0,0.27,0.21,0.34
12M 2019,3.68,2.01,0.19,1.35,0.0,0.0,0.19,0.14,0.35
12M 2020,3.15,1.56,0.18,1.41,0.0,0.0,0.17,0.12,0.41
12M 2021,3.65,1.98,0.1,1.35,0.0,0.0,0.1,0.07,0.35
12M 2022,4.21,2.55,0.1,1.3,0.0,0.0,0.09,0.07,0.3
