Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2017,0.00,149069.74,0.00,149069.74,5 B,7 B,11 B,10 B,32 B
12M 2018,1.89,96.60,1.89,96.60,9 B,14 B,23 B,4 B,18 B
12M 2019,1.17,96.85,1.17,96.85,3 B,15 B,18 B,5 B,30 B
12M 2020,1.17,96.84,1.17,96.84,5 B,13 B,18 B,14 B,32 B
12M 2021,17.02,101.71,17.02,101.71,9 B,2 B,11 B,0 B,23 B
12M 2022,5.96,159.30,5.96,159.30,"1,012 B",512 B,"1,523 B",(127 B),111 B
12M 2023,5.92,827.62,5.92,827.62,129 B,517 B,646 B,(424 B),"8,853 B"
12M 2024,13.37,1196.76,13.37,1196.76,190 B,578 B,768 B,"(3,496 B)","13,937 B"
