Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.98,1.09,0.01,1.32,0.0,0.0,-0.02,0.0,0.14
12M 2021,1.28,0.41,0.01,1.22,0.0,0.0,-0.01,0.01,0.21
12M 2022,4.41,3.45,0.01,1.13,0.0,0.0,-0.07,0.01,0.13
12M 2023,5.43,2.49,0.02,1.12,0.0,0.0,0.01,0.02,0.12
12M 2024,9.2,0.44,0.0,1.09,0.0,0.0,-0.01,0.0,0.08
