Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2018,0.00,1686451.87,0.00,1686451.87,0 B,0 B,0 B,(0 B),20 B
12M 2019,0.00,3762825.32,0.00,3762825.32,0 B,0 B,0 B,(2 B),27 B
12M 2020,0.00,90.00,0.00,90.00,0 B,,0 B,(2 B),18 B
12M 2021,1.74,74.67,1.74,74.67,,,,(1 B),36 B
12M 2022,2.17,75.28,2.17,75.04,,,,(6 B),28 B
12M 2023,1.60,76.72,1.60,76.66,,,,(7 B),32 B
12M 2024,17.93,68.33,17.93,68.31,,,,(1 B),24 B
