Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,9.64,,1.5
12M 2021,33.95,,65.48,,10.75,,,,9.44,,2.76,,12.21,,1.46
12M 2022,50.85,,92.56,,7.18,,,,0.74,,0.49,,18.56,,1.14
12M 2023,46.47,,95.46,,7.85,7.35,,,0.44,0.29,0.19,0.13,0.5,0.5,8.78
12M 2024,50.87,,164.8,,7.17,5.61,,,0.29,0.25,0.13,0.13,0.56,0.56,5.32
