Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2020,1.5,1.5,0.16,2.22,0.0,0.0,0.01,0.07,1.22
12M 2021,1.46,1.46,0.16,1.95,0.0,0.0,0.06,0.08,0.95
12M 2022,1.14,1.14,0.01,1.12,0.0,0.0,-0.02,0.01,0.12
12M 2023,8.78,8.78,0.0,1.04,0.0,0.0,-0.29,0.0,0.04
12M 2024,5.32,5.32,0.01,1.06,0.0,0.0,-0.28,0.01,0.06
