Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2019,0.73,0.33,-4.79,-10.74,-0.0,0.0,-4.68,0.45,-11.74
12M 2020,0.68,0.17,-11.14,-17.07,-0.0,0.0,-10.04,0.65,-18.07
12M 2021,0.8,0.17,47.74,86.55,0.0,0.0,41.59,0.55,85.55
12M 2022,1.5,0.53,0.63,1.81,0.0,0.0,0.52,0.35,0.81
12M 2023,3.05,1.06,0.18,1.23,0.0,0.0,0.11,0.15,0.23
12M 2024,2.81,0.8,0.13,1.19,0.0,0.0,0.05,0.11,0.19
