Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,-0.00,-14578963.52,-0.00,-14578963.52,13 B,1 B,14 B,14 B,(9 B)
12M 2020,-0.00,-6437838.20,-0.00,-6437838.20,14 B,1 B,14 B,13 B,(7 B)
12M 2021,0.00,1487444.65,0.00,1487444.65,14 B,0 B,14 B,12 B,(5 B)
12M 2022,0.00,20.81,0.00,20.81,19 B,14 B,33 B,27 B,13 B
12M 2023,1.17,42.70,1.17,42.70,14 B,13 B,27 B,15 B,41 B
12M 2024,0.26,42.83,0.26,42.83,15 B,4 B,19 B,8 B,42 B
