Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2019,,,,,,,,,,,,,-6.67,,0.73
12M 2020,58.83,147.6,142.94,63.49,6.2,,2.47,,5.28,,1.47,,-5.5,,0.68
12M 2021,20.9,162.59,87.56,95.93,17.46,,2.24,,5.63,,1.61,,-7.9,,0.8
12M 2022,33.73,268.73,72.63,229.83,10.82,,1.36,,1.3,,0.65,,2.91,,1.5
12M 2023,68.01,599.62,69.6,598.03,5.37,5.58,0.61,0.58,0.6,0.58,0.23,0.18,0.78,0.78,3.05
12M 2024,92.3,970.58,113.29,949.59,3.95,3.34,0.38,0.35,0.55,0.61,0.15,0.16,0.65,0.65,2.81
