Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2020,,,,,,,,,,,,,55.5,,1.06
12M 2021,39.32,51.24,59.47,31.09,9.28,,7.12,,3.73,,1.48,,10.67,,1.32
12M 2022,34.23,43.39,37.61,40.01,10.66,,8.41,,4.22,,1.57,,9.19,,1.47
12M 2023,37.87,38.86,26.29,50.44,9.64,15.81,9.39,15.91,4.65,8.78,1.83,3.58,11.28,11.28,1.41
12M 2024,40.72,40.37,22.0,59.09,8.96,7.9,9.04,8.44,4.63,3.99,1.79,1.46,4.73,4.73,2.58
