Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2019,615 B,(7 B),608 B,75.63
12M 2020,746 B,(5 B),741 B,92.23
12M 2021,486 B,(2 B),484 B,60.20
12M 2022,"(2,707 B)",(2 B),"(2,710 B)",-196.07
12M 2023,(293 B),(3 B),(296 B),-16.10
12M 2024,633 B,(2 B),630 B,34.30
