Period,Price to Book Value (Annual),Book Value Per Share (Annual),Price to Tang. Book Value (Annual),Tang. Book Value Per Share (Annual),Short-term Debt (Annual),Long-term Debt (Annual),Total Debt (Annual),Net Debt (Annual),Working capital (Annual)
12M 2019,0.00,134.21,0.00,134.17,,,,,
12M 2020,2.15,132.80,2.15,132.76,,,,,
12M 2021,2.92,132.74,2.94,132.19,,,,,
12M 2022,1.01,229.82,1.01,229.58,,,,,
12M 2023,1.78,179.29,1.79,179.15,,,,,
12M 2024,1.05,181.67,1.05,181.60,,,,,
