Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2020,1 B,(7 B),(6 B),-1920650.92
12M 2021,2 B,(3 B),(1 B),-196254.42
12M 2022,(134 B),(3 B),(137 B),-34.00
12M 2023,(12 B),(1 B),(12 B),-3.04
12M 2024,2 B,(1 B),1 B,0.21
