Period,Operating Cash Flow (Annual),Capital expenditure (Annual),Free cash flow (Annual),Free cash flow per share (Annual)
12M 2017,125 B,(81 B),44 B,22.33
12M 2018,220 B,(172 B),48 B,23.96
12M 2019,34 B,(108 B),(75 B),-32.02
12M 2020,(71 B),(140 B),(210 B),-90.05
12M 2021,91 B,(51 B),40 B,14.55
12M 2022,127 B,(50 B),78 B,28.50
12M 2023,(41 B),(54 B),(96 B),-35.16
12M 2024,107 B,(19 B),87 B,32.07
